Name,0%,25%,50%,75%,100%,Mean
SLR 2020 all splits,1.618432879447937,2.694595515727997,3.3214367628097534,4.1710652112960815,9.852346897125244,3.659073313597109
SLR 2025 all splits,1.6886084079742432,2.71400985121727,3.358329176902771,4.216939985752106,9.736106395721436,3.650316555477593
SLR 2030 all splits,1.6888229250907898,2.7447029054164886,3.4366647005081177,4.333306014537811,9.349403381347656,3.7334321669458714
SLR 2035 all splits,1.741984784603119,2.767640322446823,3.503475308418274,4.343712091445923,9.682426929473877,3.714315265894732
SLR 2040 all splits,1.638038158416748,2.841114044189453,3.5508803129196167,4.413965702056885,9.452242851257324,3.75988361596386
SLR 2045 all splits,1.7264704704284668,2.864326536655426,3.6130480766296387,4.463633418083191,9.59917163848877,3.8034399264597125
SLR 2050 all splits,1.9145769476890564,2.895905375480652,3.6520694494247437,4.484793663024902,8.801708221435547,3.81918392654082
SLR 2055 all splits,1.904030203819275,2.933204174041748,3.6531660556793213,4.570181369781494,8.86146068572998,3.8647013231900864
SLR 2060 all splits,1.8643112778663635,2.979716807603836,3.672628402709961,4.546770870685577,9.439350605010986,3.8922442976677876
SLR 2065 all splits,1.7836138606071472,2.965231627225876,3.6784560084342957,4.578910231590271,9.063635349273682,3.903553592873204
SLR 2070 all splits,1.7989416122436523,3.0256910026073456,3.7033227682113647,4.631429493427277,9.864458560943604,3.9162624146036995
SLR 2075 all splits,1.8301391005516052,2.9451257586479187,3.663068413734436,4.526723861694336,9.637255668640137,3.819173556361016
SLR 2080 all splits,1.7714046239852905,2.980749398469925,3.648240625858307,4.467704355716705,9.86011266708374,3.8421837335198408
SLR 2085 all splits,1.8446359038352966,2.9389092326164246,3.677423596382141,4.555698275566101,9.272995471954346,3.845384158300899
SLR 2090 all splits,1.6691186428070068,2.9145587682724,3.606063485145569,4.476748585700989,9.234721660614014,3.7712845536817117
SLR 2095 all splits,1.5552183985710144,2.923255681991577,3.6358007192611694,4.586692571640015,9.543834686279297,3.835018044072161
SLR 2100 all splits,1.5811426639556885,2.94573438167572,3.6587032675743103,4.667577505111694,9.725910186767578,3.878491092200613
SLR 2105 all splits,1.6871987581253052,2.921607792377472,3.5444023609161377,4.498003959655762,9.401536464691162,3.796108638691096
SLR 2110 all splits,1.6867464780807495,2.90091609954834,3.647894501686096,4.622484445571899,9.758036136627197,3.849187527185331
SLR 2115 all splits,1.669279158115387,2.8648266792297363,3.518217444419861,4.561725854873657,9.737954139709473,3.7817813990756135
SLR 2120 all splits,1.6791113018989563,2.864086627960205,3.5794715881347656,4.643054008483887,9.568613529205322,3.8273969647110038
SLR 2125 all splits,1.7310215830802917,2.8301992416381836,3.55121111869812,4.515577793121338,9.742541790008545,3.7836736737274004
SLR 2130 all splits,1.746427595615387,2.8404165506362915,3.5472952127456665,4.480209112167358,9.756034851074219,3.7997414913703915
SLR 2135 all splits,1.733443021774292,2.8117170333862305,3.5957789421081543,4.550521492958069,9.818964958190918,3.81871621294484
SLR 2140 all splits,1.7381089329719543,2.8362239599227905,3.5333831310272217,4.5076000690460205,9.107120513916016,3.79955803783019
SLR 2145 all splits,1.711153268814087,2.837147206068039,3.55051189661026,4.555290579795837,9.718266487121582,3.8060770882612553
SLR 2150 all splits,1.6835083365440369,2.811826169490814,3.5219942331314087,4.502543330192566,9.150912284851074,3.785480614490846
